"","decimalLatitude","decimalLongitude","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"Carex adusta",0.381616354307853,1.53626682759877,2.80938965980791,1.28919318862748,0.378231571149342,160.97946152401,2.42540084326996,5.18184731501521,4.89982863819189,6.29918476001201,8.16964337436372,2.13250862119113,4.67034656500406,22.8665982090008,2.17720514874065,1.9780049853394,1.55865264991201,6.18253357811348,6.01665746047619,4.68175763941057,9.19351802079572
"Carex aestivalis",0.433487173119894,0.898577580196433,3.59193654777827,1.28298440348737,0.598835604847151,133.764102441727,3.15431159409673,4.17675198483907,3.68773366606602,7.17812777591392,9.45925267790695,3.15206573017552,4.66654266113182,39.0445126406636,3.47286742667573,3.51082407908538,1.08654479513582,9.35139147127205,10.8123134642397,7.98550983638107,12.892491090965
"Carex aethiopica",0.49043647626325,0.43628379899369,1.55882250447984,2.52563687167514,0.267125464142565,81.7329750980632,2.31610119891022,3.02644074818026,4.66553363746747,3.37103978099974,5.10674688727428,1.57719742389721,2.08554625379394,29.5557681423048,5.64212981431725,2.67713033253443,3.29283773719192,15.9498231456546,8.6701262998959,9.83330656851148,16.7485088848835
"Carex aggregata",0.170003952975409,0.694457761737812,1.62187222000884,0.927539167561732,0.25491928405581,79.4908941026073,1.51382873777638,2.61075732380964,2.72946831467302,3.04984192524201,3.60717100440082,1.32906774097144,2.45297703354674,13.7742213814909,1.42446203938255,2.03126857910721,1.48933455825782,3.08350640348531,6.668259856511,2.89208056834983,6.92610348943442
"Carex alajica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carex alata",0.522130199961606,0.66371877807508,4.69176121239794,1.37277336151643,0.717443943056953,156.078034172903,2.37427352910758,6.20006431756127,4.48130616588898,9.16621812985978,9.3027553856604,2.7722704599418,6.64799280558133,19.3839028439363,3.67735686073506,1.54771766380646,1.20539872488448,9.91468132053264,4.62378966061224,10.6502078116496,7.72526204630427
"Carex alba",0.0405059514128677,0.152837499283495,0.516602011895813,0.14417211416806,0.0363888120057497,17.5554057270817,0.512177547643858,0.717460543457988,0.586580219110695,1.29541277081665,1.12256123349515,0.462807285003703,0.634578767778691,4.28644269253074,0.588903931078997,0.299816924204421,0.210287572939825,1.7712313755063,1.00579903890335,1.8534868386558,1.26545306572961
"Carex albata",0.332334931109353,0.313856766832547,2.56240491131969,2.1129322012809,0.422809888124053,57.4918093853295,3.77860336218985,2.0626024833518,3.22391752911785,3.18799647536786,2.34399095245751,2.90543601573988,2.35531752873302,50.2608152283891,9.96007377771948,3.81611983076666,1.2101580422448,25.9936646536257,11.2525697795239,26.3081592741106,11.7358479001166
"Carex albicans",0.166216669307606,0.369616606202619,1.22031018411374,0.499607980450855,0.230952562279166,51.4969903795066,1.04910027620394,1.62871010050747,1.49894046957206,2.85963695934189,3.52981323854833,1.01880844355503,1.68133961123435,7.60960848486039,1.22907806352369,0.855897368132965,0.559459665283536,2.89536405514129,2.63814091962895,1.55508500633503,3.67377619522726
"Carex albolutescens",1.62485425003669,0.968844511853194,3.0574841563598,1.14846315550989,1.16475802094117,208.107931948609,3.37851113482629,4.78866699323041,6.22080472783558,6.67749859531271,8.10948374963747,3.1396145415974,4.82957580131315,20.6008988377296,3.24999574444154,1.3866170885568,0.761636162864486,8.2852600868185,4.32889329571609,8.26865745794316,8.06608891643303
"Carex albonigra",0.660736783000622,0.85248814751435,3.03899890571621,1.28365292383517,0.48397439093954,177.012903822042,2.11694335169875,5.187263033878,4.70247636031638,4.24300141689615,6.38788572017626,1.73370344407448,5.04297816517946,22.4161461630651,3.50490802247824,0.902744156087143,1.18423092751944,10.0403058230197,3.02092624854075,4.12195078448334,10.5662666567795
"Carex albursina",0.154069136230267,0.399686261018822,1.49044305951291,0.709991459423746,0.197379577099993,43.9711385472499,1.33243925839092,1.80269286097109,1.3975225335415,3.63181311146054,3.30865814747999,1.26915558793812,1.89093047119894,8.74448110550885,0.828143838845728,1.05578186629906,0.544226808700706,2.23746986390228,3.12334200238268,1.9470410841008,3.5074653952573
"Carex allanii",0.739672102943096,0.850264162516972,5.1478150704935,2.37723254392607,0.288675134594813,123.581594478414,2.87228132326901,6.4322202069055,5.08659579582686,11.1746792701233,18.0306666064127,4.30044499563636,6.61880970985786,148.020550375052,15.5653738855683,7.1578326259584,1.092906420717,46.6853467903824,27.636027210871,22.8692607318154,50.4669859082813
"Carex alma",0.0783711479670698,0.104727697732716,1.25779683467954,0.582203392616236,0.190172201251941,37.3655217018242,1.31892265054581,1.2923951331624,1.17887087858131,2.25612386682624,1.34963041434206,1.30078050170838,1.31828203265826,8.7677079799766,1.8483842634838,0.195972400839588,0.60835038590018,4.88391047307295,0.743811761789386,3.37994776293175,4.14871536169735
"Carex alopecuroides",2.80990927164185,2.22292683069825,9.06810223564858,3.59556735094246,4.21426884755881,310.789954144009,9.6364693279059,11.0233513908336,5.52464223517011,9.00876765916638,11.4308317583928,8.92318054366221,11.0397536653094,104.376426574647,21.8127133031245,8.60169541931632,3.07592267614086,54.0897787235879,27.9528449555259,54.7632754669521,49.2001171826628
"Carex alta",0.80546767730066,1.95416803019965,15.4934036142984,3.56464116941196,2.15509731669928,446.420341282867,17.3937728320607,16.7067517954735,11.2299698228545,15.4783361149992,13.4894609067804,16.713135220206,15.4335853111179,50.0055108074211,10.6869078783341,2.66437401445234,3.40604038600706,29.8253434365995,9.68532681717842,30.6058273318443,9.77502486498684
"Carex amphibola",0.22462872137416,0.4925353862154,2.04311316872391,0.711167646357424,0.266885137591659,61.7771938475433,1.42244009755309,2.65384109601705,1.89963112295724,3.97947387816745,6.03094393067432,1.48488058874899,2.74861578506198,10.743078175867,1.29626590187082,1.06843938839606,0.518040568347813,3.21941472322,3.3062755705323,2.6411830013956,4.76318327557086
"Carex amplifolia",0.203051048408216,0.115307135678552,1.64519567884816,1.29895581252807,0.298595966170401,62.0934757238051,1.89363488898872,2.31808831263717,2.76123208945443,2.10335732521696,1.56709172457449,1.38032618250971,2.17038459219763,25.2979433037644,4.51192022544956,0.613753213659687,0.989047465325753,12.7754660029539,2.32586444867309,2.43128888779701,12.1113806409824
"Carex andersonii",3.88935741353917,0.477223157546631,4.70224532655529,11.2891294812507,2.40370085030933,137.004866093629,13.54416643594,6.88799277325728,14.7459975737298,15.3224599127483,17.6288904295698,6.43773597194266,4.72581562625261,537.534184959431,91.8700773435568,13.1698308434256,9.38675189355248,236.529772615063,55.6786414265929,49.8341694467204,246.174960365816
"Carex andina",1.77630537428905,0.103826093595573,17.7270979012358,13.0556501178608,0.954521404218424,365.58908323113,8.99536917900909,23.0444015857311,20.9322982758968,20.2529833193368,14.6893763576871,14.6893763576871,21.1855558760628,160.696124547061,29.2650720901973,3.06322270384204,9.76274096302422,84.1750820875421,11.6868872388388,11.6868872388388,79.9223234007732
"Carex andringitrensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carex angustata",0.123814554074666,0.40135653045341,1.24868087437326,0.776539964517109,0.194412670030727,48.8287101753452,1.41406357057325,1.68485854300669,1.77396492540631,2.40159180752646,2.54749136254291,1.30719226785148,1.47959832156953,16.9293585811912,3.1819129492777,0.555972380897723,0.72347640054586,8.78030862995819,1.82281499077185,2.81755534038958,9.12341308158497
"Carex angustispica",1.44380915850865,0.883707871928338,9.81495457622364,2.185812841434,3,487.471822547496,13.9204086785474,3.17979733805649,11.6952031952326,14.3100586224438,6.2449979983984,13.6910351852752,4.25571511160124,326.673299252394,79.406828701595,9.82061324177082,3.17979733805649,164.847741197075,30.6829666825821,112.104613841021,31.7962261911693
"Carex anisostachys",0.33772671311337,0.575613802627307,6.62058349060326,2.92333147889251,0.619913780100156,96.3102789289334,6.74047033019042,7.71260938321032,5.0185015555346,6.53618716772495,7.45853583516467,6.78952548047358,6.65114856380024,127.9671055765,21.4136017220289,3.77060451616696,2.08863572543141,58.0677893850153,11.8238925690261,33.2142318946686,17.3259335255057
"Carex annectens",0.138877441399628,0.490466847217636,1.37321029647337,0.541880239645875,0.161733735095146,43.3348886024534,1.2428938101797,1.76747035791464,1.49699386717073,3.19800406850765,4.02922635969474,1.17142462065965,1.77575419515825,7.81195019181887,0.875754210608362,1.19147514031005,0.728803515675434,1.93656568792753,3.71150808746989,1.49623926663785,4.54124701553137
"Carex anthoxanthea",0.323151573516883,7.22780415522262,2.91601957231487,1.58786776317115,0.267448226632551,191.266318604731,1.65039639283875,6.00449692501584,6.70440360960839,2.49804509796208,5.4652562553,1.22490618674349,5.19442327459388,61.0177111954264,9.1684854081458,2.69469857576945,0.874060105949147,23.1616395903957,9.17064705526451,10.0905220259376,19.894152739862
"Carex aperta",0.318379077554777,1.38107547912735,3.81207217317247,2.05843491957475,0.579414173964767,182.335354299279,3.50714128703458,6.80069119845751,6.61757178284736,7.49426857515696,9.39559944853471,3.29540728688234,5.59510802980861,61.4348465372689,10.5528667434761,1.81076351381737,1.86200654969519,30.283376100719,5.6419510879341,7.77605191726596,30.0741956435842
"Carex aphylla",0.810031827127252,0.523284782846682,6.13428375847068,2.60236322835502,0.774317182792103,98.1874510369097,5.89090942493719,5.65457712161064,3.98954260742384,8.96216192223429,5.47997140321796,5.78135156983434,6.56759722678951,75.9887394824952,13.1641731432496,2.37888438329628,4.58429938658034,37.7408398909059,9.71198884228803,9.70206609852183,35.7809926808835
"Carex appalachica",0.352216961393699,0.488358505681316,2.52450477915181,1.48836009547741,0.571626659149481,126.417519535117,1.66735360657395,4.16517644481818,3.49956096222418,8.18615355121303,8.83370447193139,1.68748048011932,4.12271790453663,18.3033692793957,1.62575222020393,1.70782512765993,0.396728116176157,4.55213781704345,5.14490808567747,4.20316925538748,4.9218214597743
"Carex appendiculata",1.92467980275933,2.69354463925554,12.0578910632306,1.65489348257597,0.529345662310394,528.486479731752,4.54491242558412,18.4628079277036,16.3829961035081,5.57790921296423,18.1705590439374,5.51709050481208,17.5754054674388,89.1987809493354,12.7979074768665,3.98567661578534,1.44829102653676,34.9780918171204,13.2890340026439,34.8898746770228,14.8381763256634
"Carex appressa",0.0314205874323383,0.0955616157167678,0.242533428152124,0.153381151357766,0.0187359093833695,7.10206107000997,0.280636636614884,0.237501352551941,0.33867551836395,0.521996572184612,0.362135728811542,0.25677470089727,0.248085212788949,3.89937314460459,0.468621148213742,0.222776939091057,0.0850157646859283,1.29519332648479,0.740988471815968,1.15830546738576,1.14062108928853
"Carex appropinquata",0.0627768530515233,0.0614379507250741,0.295775556600336,0.114851682510339,0.0431695331382735,11.4207990156648,0.222023532662401,0.471414449252106,0.403740682504315,0.404749860993776,0.398396152543339,0.197749634146237,0.41470797484275,2.45816584729019,0.304017976840617,0.140950466974463,0.0743238769144455,0.821758672408675,0.488907245669054,0.658384171785787,0.71315574966439
"Carex aquatilis",0.0631304641581465,0.468459413562493,0.431527588695565,0.146887418936311,0.0499102792010163,21.096024270217,0.300882530081584,0.724070259163892,0.676300446782844,0.419821554471155,0.744845272302824,0.261974488019961,0.655069104816541,2.68259586921012,0.35249003780674,0.140492456054764,0.10873726497968,1.00628059379397,0.456151778783143,0.45994537326413,1.05846643856001
"Carex arapahoensis",0.154039383547254,0.13142115186443,1.64443057278116,2.0591652079903,0.275062155331396,69.5092540816757,2.73087784811591,2.90592698617104,3.93138963708149,10.6655766734506,3.31361246198305,2.13698526463134,1.628407788129,24.0476885025162,2.25047548432526,0.774698275678497,0.653525540159745,6.6910514289396,3.38073342934157,4.68055713694006,7.39148839867432
"Carex arcta",0.416678790256757,1.59020103729759,3.50982924050106,1.20193019414629,0.612065753914511,219.432138888549,2.16857634280468,7.23068809480599,6.70467050098166,4.27444140447623,8.1872391745831,1.71390691806445,6.36756585313482,35.7722514369714,6.23421501294325,1.46063625285842,1.30616663789879,17.7597586493584,4.51988358914168,5.71282764033207,18.423837405035
"Carex arctata",0.103091780139152,0.345383387863494,1.0892318837588,0.509069919757629,0.10631120147952,44.9264464748816,0.871385560373482,2.05619220031341,1.73069031367842,3.16355901985885,2.44061289053282,0.826619477936264,1.65937114472775,6.88423504762697,0.636900991866838,0.764210163933787,0.420142350369499,1.8559762819493,2.12336807529328,1.89954216878245,2.68887055403971
"Carex arctiformis",0.671823041567981,1.04340843856767,4.84003366991656,2.91825353657007,0.816496580927726,164.586793212578,5.79151678463135,6.0296336108823,6.98377749847088,4.68152396839605,5.44245995578933,4.23881971692505,5.73266307451658,154.260129327056,20.7590899322397,6.31649809215107,2.4767436805732,57.4080383776555,20.4006740084734,25.3021097788161,53.1687564897531
"Carex arenaria",0.0173816293519386,0.0313956158367972,0.0719131753889512,0.0542043209477467,0.026759970445127,4.37533960504772,0.0806454718321701,0.171988095326761,0.162411081893833,0.231813252286472,0.173307725134201,0.0545812646247272,0.117181888680928,1.19088281314074,0.15463470490961,0.0655914042802851,0.0374416066888353,0.452026601815013,0.204690726793105,0.209305795894735,0.391002936882225
"Carex argyrantha",1.356979494464,2.91117103138628,13.1641059370208,3.40656297171751,0.944158877604384,506.963596984853,9.14958826384684,21.5332787430434,17.1761810007821,20.3266576293453,28.9072762957248,8.81087327620102,19.2221802752152,59.8178282609346,5.47438198625999,5.34505721935703,2.82613237861451,16.9035146117124,15.9161269436321,9.2580975498325,25.6378828701257
"Carex arkansana",0.248808745503566,0.331870109659043,2.21815347786823,0.75051454718699,0.339606699690113,100.166702291911,1.24061234906697,3.79053350155935,3.31639003325813,4.66875722478848,12.454827891665,1.34425352663091,3.60839093473726,17.3997074208969,1.75219161012616,2.50093584338679,1.50057949289328,3.19042240369795,8.51372895661699,4.44316566952239,10.9496139099347
"Carex arnellii",4.00539844388001,8.3782838791174,14.8869999616156,5.77865530576597,2.8437745289366,1279.93396087315,11.0044633801796,33.1861295789155,38.6825161225511,9.8532762861613,25.1607332961502,9.12891305531105,31.5153024055662,196.451193502537,26.759510992756,11.8727441466339,9.26482884738993,75.7026608326475,37.0122747496402,75.9366365324218,37.3216891651873
"Carex assiniboinensis",0.339626621441969,0.36791468932024,3.09746140241971,1.13319105672441,0.268779720991141,90.5068616848577,2.35454321346834,4.12631950204764,2.257146517595,2.32308213878082,4.29468129849862,2.1962569571317,4.12151847311542,13.7367114892326,1.65147945260839,0.384724195828378,0.549419422779774,4.80966017191102,1.38568743021481,5.00801662302092,1.38031893541861
"Carex asturica",0.176040287957649,0.110121307825946,1.16157629681406,0.549703730278206,0.0779749662982753,34.7771514632808,1.44213513200166,1.27536768330755,1.54633616586569,1.80680588302055,1.24583359683206,1.25022809176965,1.19806541972107,13.9961346305254,2.2154011957423,0.655421609700984,0.596363922863888,6.37591828102534,1.97086289056552,1.94488789604185,6.81296787352335
"Carex asynchrona",0.36053313596094,0.577638489653448,3.98124856496733,8.4648131240146,1.4638501094228,88.9209692677166,0.690065559342354,7.65453047121075,7.89945318007631,3.33707273246609,3.72799667162854,3.89400376298257,4.34248118673448,220.005612173315,54.2006225332624,5.43796180304979,1.34011878852098,112.643106259349,16.0401282502888,74.3618657298883,15.5869298116204
"Carex atherodes",0.323970845078795,2.89095847634121,1.39256401885163,1.13867777194847,0.229514526525278,94.6465539998573,1.42742764755445,2.87107660290249,3.20899759268694,2.04084427879249,3.1576080150318,1.06332943862244,2.45116396386943,6.2450014247643,0.754601496958327,0.450130989407872,0.623589994039688,2.14283066278328,1.39262357313136,2.07121011194925,2.34195099529335
"Carex athrostachya",0.160147663303521,0.151208294050135,1.13526460730237,0.594908168923034,0.192737396697911,45.0577502353752,1.13885469259632,1.71477909576349,1.5353245182158,1.7562722197988,2.29866216469718,0.957440851800322,1.57398975915507,12.0130049854255,2.29378504679009,0.315878042859384,0.671590777252624,6.36164312294496,1.00398289448338,1.58198386420837,6.494745870921
"Carex atlantica",0.257054775349151,0.457619797117656,2.43708704512454,0.946717304573584,0.316116431555408,62.0957140500715,2.1343733390262,2.78699146768587,2.03086683714337,5.07493454687702,5.07655171846076,2.00552565146634,3.00252995708682,9.35745790916292,1.51098140357069,0.631885481901165,0.404986716577432,3.97125717066269,1.98404613798762,3.97432389866418,3.73555963954861
"Carex atractodes",1.28000469052478,2.08799346021855,12.1103261723209,9.36482781475452,1.04880884817015,282.08232840786,14.6171132580958,15.8694675399019,16.4760432143157,11.8760262714428,12.9514477955169,12.249081598226,13.3992537105616,180.301580691906,36.8203747943988,2.41660919471891,4.1424630354416,89.6222070694535,8.82949602185765,71.8431625139094,8.1816868676331
"Carex atrata",0.0812342348146992,0.183293738617977,0.299675082552228,0.127432663751354,0.0404067844099973,14.4823951523329,0.266455465703064,0.492498199212146,0.533806255204874,0.551669700485659,0.628578751595496,0.23208511184583,0.440095798041473,5.07290295931544,0.611705734913036,0.258095019527901,0.0868835441459074,1.72353502553889,0.86903117035882,1.08273168649111,1.55290371849839
"Carex atratiformis",0.409538666251943,1.85226454523282,2.00855618156271,1.49044094252442,0.38325909822419,156.864308307149,1.96308493048252,3.980204762625,4.54292645002748,4.50054263215688,4.63414041642562,1.53599754718549,3.77105950521103,20.1684210284342,1.7611267277918,1.51986618748114,1.12342690173206,5.0945162256512,4.92867313752885,4.42543083917164,6.08808609276021
"Carex atrofusca",0.0934171164534804,0.591259542963993,0.559193469548361,0.186067304124049,0.0577232329680835,31.4332383375181,0.2714378973746,1.01369883894049,0.978908620189038,0.603453249857457,1.16199745503846,0.270747947890364,0.91314274342038,6.15535717719838,0.6856733300412,0.33883789237348,0.20642547831989,1.92894088981213,1.12129388072697,1.13616219189746,2.01471916495958
"Carex atropicta",1.602291162188,0.34079738956046,5.62101710843628,7.10309131646215,1.03631960964431,200.899601791542,10.2353426705379,5.58753728548335,11.4386042272065,6.03908709298572,10.2302655553672,7.34329342552327,4.55384452962549,62.7932122127862,9.62417474817105,4.13508867297103,4.81877296795218,26.5164601002849,12.9069990702719,15.724176912746,25.9634358281026
"Carex atrosquama",0.435882096750893,0.941644240973821,2.10217282142392,1.00510640960453,0.320067464479259,145.96010088071,1.69969960537861,3.66778218827639,3.7171154561097,4.15014559903762,4.36480064283719,1.45466289095729,3.58623308487877,12.8743045728098,1.3945793926516,0.916904328605673,1.21653309634314,3.9057988818613,2.91446325665296,3.31854016478114,4.4422191470495
"Carex augustinowiczii",0.944023769927628,2.03392153009431,3.95040292495289,2.11219472088933,1.07491678118846,236.756889376068,3.64410634286813,6.64966359357232,6.60038202495793,7.93911273620244,8.03727802093277,2.99195387579612,6.57152971055651,82.1392356991064,15.0957232737197,4.02715536024705,2.76491823598265,41.5041713754384,11.8427847574756,42.7134064897774,14.4070291384786
"Carex aurea",0.214613486398445,0.598216134730401,1.32364981844447,0.6666134855787,0.253409220873913,74.0923634415935,1.11895134547014,2.28592017105443,1.94421815917039,2.34826297517437,3.3017255751748,1.02613167208051,2.14473332775902,8.92606579759595,1.32504764826153,0.619215469306956,0.604214927365812,3.73947191623699,1.91618352919433,2.52171643433319,4.37879849871908
"Carex aureolensis",1.73001579651263,1.16429409401423,2.78981443552994,1.21031032314064,0.807154086099182,192.559349840028,2.0562167489938,5.06371454333051,5.72170806244682,6.14913742444402,8.83487827344619,2.25195242180903,4.89045875608963,29.143368463711,2.78353375983456,2.35152102825267,1.45026072023559,7.34224497184029,8.13151038622802,10.005856533131,11.1102199854881
"Carex austrina",0.151093221016246,0.314625207516003,1.43338637503742,0.689785000861296,0.189426575929994,52.7052169697652,1.1348326495302,2.06309301305409,1.82730461181956,1.97436383536255,4.24310896671688,1.05440923239421,2.021321543424,13.3764577666825,1.30127462669471,1.27812370917769,0.832267980154139,3.015685853156,4.18764555920162,2.86870726517453,5.58687441696561
"Carex austroalpina",0.179450197003103,0.527421674391781,4.31172573176557,1.43590938042492,0.393018254074956,81.9095566300953,5.40348864725527,3.93850145877982,3.51430150383563,10.1157307606359,9.90655139564245,4.67134183854798,3.92775147813836,33.5411563343002,2.19516424482355,3.0441286399631,1.53524715499724,6.98588083071035,10.9698087710703,7.52412907773996,14.0827004962159
"Carex austrocaroliniana",0.153749495796725,0.888495711333469,5.56018906866834,1.6479388578885,0.474123811287465,89.9415420800396,4.80426807490352,6.02158651289105,3.09358173221337,28.4043123253792,12.8079907908764,5.50762056586333,5.7370767457632,58.0468462850168,7.24551728044016,4.72954490847928,2.08814045947882,17.9466150495166,15.9854789477852,17.2568826848884,23.1867730890047
"Carex aztecica",1.15000264769556,1.64921155636399,7.14322343383161,5.92199457310338,1.42255707760823,317.925035821916,9.54843357972553,9.91731098631131,11.7148904722631,7.72180242829466,8.46497599172224,8.69837546328033,8.54129082253891,135.998513450514,25.7013265300517,3.43091870434415,3.98319943161669,71.3515479334887,11.6438350840052,40.351659324697,14.9796706420528
"Carex azuayae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carex baccans",0.371864572901413,0.650769499774738,2.47874983825884,1.10458342479075,0.715429674579816,91.0916012122572,2.73398349635369,3.13477235633551,2.46688077239842,2.2484430661215,3.12143217228178,2.43802319449939,3.04088521468162,46.836114308629,7.95770848548766,3.12610562903448,1.27883382404544,21.7096634798481,9.91118370861017,22.5606004417216,10.7935534710751
"Carex backii",0.356192963138581,1.38520947575037,2.54749789638422,1.58008467200126,0.441750502477192,145.846780993412,2.15434435785084,4.7631495174061,4.22149368779566,5.36116154746931,5.35815597928255,2.05752605057612,4.28281975493478,20.8446064572434,1.23868815165826,1.99848596160071,1.79743990520416,3.67473960782307,6.28177781451882,3.79231444928821,7.14075147241129
"Carex baileyi",0.378005357310323,0.688438208900219,3.61064640830729,1.04167013231938,0.5025559539718,127.773210003925,2.90084691658115,5.40760062388638,3.957467901944,7.84166793058896,8.65344891438331,2.85173976017016,5.06611611110185,18.8176761566839,1.39900120401309,2.17484279634779,0.965923274114761,3.77123616632825,6.5638807546151,3.93077036744447,6.77593270481369
"Carex baldensis",0.135318812036459,0.0871169843885483,3.93083949280122,1.0690449676497,0.25,63.1814572386607,5.66643907105968,2.85027227264672,3.10442876454665,3.62052192540602,3.54698868729454,4.73296630218689,3.02816001664703,25.2624478196645,3.86795955396526,1.96981185146164,0.527610666943927,11.2455595783081,6.29163907278717,11.5074011917091,6.41007529251661
"Carex banksii",1.00266715565572,0.37137330557013,4.25386795974192,4.0971551177273,0.5998188365574,102.319824161002,7.70086887910798,3.65238639025394,6.37791038380028,5.79716290850412,6.55219722459253,5.25436332748146,3.70521320691566,73.2344975929615,13.5762972272804,2.52008849391289,3.38148537309273,37.2159538628497,8.89064540277997,10.3722097237797,37.9764651261042
"Carex barbarae",0.116426904828033,0.136886098304643,0.889946275208302,0.96706998730345,0.283342133589162,66.7278418198226,2.08325071952904,1.07650442932989,2.6558800715003,1.03901123745519,1.51327048182321,1.36066212581878,1.06119313445233,13.5744358972802,2.5601575857862,0.311975072487431,0.368454698900317,6.69016126675863,1.10476700257131,1.49626171553169,6.5311539760733
"Carex barrattii",0.322198251891451,0.460658353469231,2.80004226510789,2.19995965535896,0.468157663221629,79.4669802291843,1.96364894005097,4.13251646187796,3.8986873834163,11.2187316942871,10.4848524156287,1.93992618660284,3.85746797415061,8.57878558597763,1.68980584298382,0.714515601214346,0.481184436093336,3.82263578943878,2.14398843059671,2.78789649447488,4.38806881543511
"Carex basiantha",0.223543939428171,0.584984058475774,2.30152996268421,0.56386307927537,0.587565757276224,129.356636810156,0.814680079859389,3.70496048207615,3.75084557062999,10.5771353783451,4.49101650974407,0.836763393755116,3.93103751308374,12.9813638801007,3.38109540970343,2.0014049457016,1.64650661938081,9.61435105475731,6.30409608322119,16.4847642807616,9.64291519577956
"Carex bathiei",0.298654020422944,0.277851190367035,3.12415277771629,2.03319558762079,0.342571703298487,25.7294891432039,4.55743874713466,2.19842167275518,3.33922344612344,2.43086217402199,3.5319088557449,3.10238511284943,3.26438330272464,51.6221331223263,23.9508794848785,2.17042479751151,3.32434048638546,46.0819607594774,9.26407796253182,33.3298813639583,9.28154660808297
